Function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsInPosition,yearsInProfession,age,cred1,cred2,highestDegree,inst1,inst2,inst3,inst4,inst5,instBudget,City,State,Zip,country,Category,instSize,instType
position15,0,0,0,50,0,35000,Man,FALSE,Caucasian,3,3,27,FALSE,FALSE,Bachelor's Degree,11,2,0,125,25,1500000,Richardson,TX,75080,United States,one,19727,Public Institution
position1,2,3,0,10,20,78600,Woman,FALSE,Caucasian,25,32,55,FALSE,FALSE,Master's Degree,3,3,0,10,20,1200000,Houston,TX,77054,United States,one,4489,Public Institution
position9,0,0,0,5,13,36656,Woman,FALSE,Caucasian,4,5,33,FALSE,FALSE,Master's Degree,3,3,0,10,20,1200000,Houston,TX,77054,United States,one,4489,Public Institution
position7,0,0,0,0,2,37156,Man,FALSE,African American,14,14,46,FALSE,FALSE,Bachelor's Degree,3,3,0,10,20,1200000,Houston,TX,77054,United States,one,4489,Public Institution
position6,0,0,0,0,5,37883,Woman,FALSE,Hispanic,17,19,56,FALSE,FALSE,No College Degree,3,3,0,10,20,1200000,Houston,TX,77054,United States,one,4489,Public Institution
position25,0,0,0,0,0,27671,Man,FALSE,African American,9,9,52,FALSE,FALSE,No College Degree,3,3,0,10,20,1200000,Houston,TX,77054,United States,one,4489,Public Institution
position1,3,1,0,0,0,87532,Woman,FALSE,Caucasian,8,25,50,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position2,5,0,0,0,0,69095,Man,FALSE,Hispanic,9,14,40,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position19,1,1,0,0,0,60000,Woman,FALSE,Hispanic,1,1,38,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position3,5,0,0,0,0,55000,Man,FALSE,Other,1,8,32,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position15,1,0,2,80,0,43108,Man,FALSE,Hispanic,5,9,35,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position9,1,0,0,60,0,41205,Man,FALSE,Caucasian,4,4,28,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position11,0,0,0,12,0,45253,Man,FALSE,Hispanic,8,10,35,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position6,0,0,0,65,0,44550,Man,FALSE,Caucasian,7,7,34,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position6,0,0,1,28,1,40000,Woman,FALSE,Caucasian,1,3,27,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position15,0,0,0,12,0,40000,Man,FALSE,African American,2,2,26,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position4,0,0,0,25,0,40501,Man,FALSE,Hispanic,5,5,31,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position5,0,0,0,10,0,43218,Woman,FALSE,Caucasian,3,6,36,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position20,0,0,1,24,0,48000,Man,FALSE,Caucasian,1,6,46,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position9,0,0,0,60,0,37000,Man,FALSE,Caucasian,2,2,26,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position21,0,0,2,80,0,38000,Man,FALSE,Caucasian,1,1,55,FALSE,FALSE,Master's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position15,0,8,0,10,0,35119,Man,FALSE,Hispanic,11,11,60,FALSE,FALSE,Associate's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position10,0,1,0,0,0,50210,Woman,FALSE,Caucasian,7,7,50,FALSE,FALSE,Bachelor's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position10,0,0,0,0,0,37084,Woman,FALSE,Other,6,6,53,FALSE,FALSE,Associate's Degree,16,11,4,280,3,3760000,San Antonio,TX,78249-0693,United States,one,30474,Public Institution
position1,3,0,0,0,0,NA,Man,FALSE,Caucasian,12,12,43,FALSE,FALSE,Master's Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position13,2,0,0,58,0,50991,Woman,FALSE,Caucasian,16,16,46,FALSE,FALSE,Master's Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position13,1,0,1,71,0,50991,Woman,FALSE,Caucasian,18,18,45,FALSE,FALSE,Master's Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position13,0,4,0,0,1,50990,Man,FALSE,Caucasian,7,7,55,FALSE,FALSE,Bachelor's Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position10,0,0,0,15,0,34721,Woman,FALSE,Caucasian,7,7,50,FALSE,FALSE,Associate's Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position15,0,0,0,28,0,32658,Man,FALSE,Caucasian,1,1,30,FALSE,FALSE,Bachelor's Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position6,0,0,0,0,0,36869,Woman,FALSE,Caucasian,3,3,25,FALSE,FALSE,Bachelor's Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position9,0,0,0,15,0,38334,Man,FALSE,Hispanic,1,1,33,FALSE,FALSE,Bachelor's Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position25,0,0,0,0,0,26870,Man,FALSE,Caucasian,17,17,65,FALSE,FALSE,No College Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position25,0,0,0,0,0,24063,Man,FALSE,African American,20,20,65,FALSE,FALSE,No College Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position25,0,0,0,0,0,18408,Man,FALSE,Caucasian,2,2,40,FALSE,FALSE,No College Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position25,0,0,0,0,0,19143,Man,FALSE,Caucasian,2,2,25,FALSE,FALSE,No College Degree,7,4,1,187,1,3200000,Denton,TX,76204,United States,one,15168,Public Institution
position1,11,4,2,196,0,77266,Man,FALSE,Caucasian,4,15,38,FALSE,TRUE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position3,4,2,0,55,0,61301,Woman,FALSE,Caucasian,3,11,35,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position3,4,0,2,141,0,60000,Man,FALSE,Caucasian,0,8,31,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position23,0,0,0,45,0,46359,Woman,FALSE,Caucasian,3,5,30,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position9,0,0,1,66,0,47509,Man,FALSE,Caucasian,2,3,28,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position20,0,0,1,35,0,46359,Man,FALSE,Caucasian,0,4,28,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position6,0,0,0,40,0,46359,Man,FALSE,Caucasian,1,1,33,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position5,0,0,0,3,0,46359,Woman,FALSE,Caucasian,0,0,NA,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position17,0,0,0,0,0,46359,Man,FALSE,Caucasian,0,0,NA,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position11,0,0,0,6,0,43725,Man,FALSE,Caucasian,1,1,26,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position21,0,0,0,25,0,43725,Man,FALSE,Caucasian,0,1,25,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position19,0,0,0,0,0,43725,Woman,FALSE,Caucasian,0,0,28,FALSE,FALSE,Bachelor's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position10,0,0,0,9,0,46161,Woman,FALSE,Caucasian,8,8,55,FALSE,FALSE,No College Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position10,0,0,0,0,0,39191,Man,FALSE,African American,1,1,54,FALSE,FALSE,Bachelor's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position25,0,0,0,0,0,25000,Man,FALSE,Caucasian,10,10,45,FALSE,FALSE,Master's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position4,0,0,0,0,0,20000,Woman,FALSE,Caucasian,10,10,43,FALSE,FALSE,Bachelor's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position9,0,0,0,59,0,NA,Man,FALSE,Caucasian,0,0,23,FALSE,FALSE,Bachelor's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position4,0,0,0,45,0,NA,Woman,FALSE,Caucasian,0,0,23,FALSE,FALSE,Bachelor's Degree,11,2,2,196,2,1949000,Towson,MD,21252,United States,one,21960,Public Institution
position1,5,4,1,0,0,60203,Man,FALSE,Caucasian,17,23,46,FALSE,FALSE,Master's Degree,5,1,10,135,0,1721499,Valdosta,GA,31698,United States,one,12515,Public Institution
position3,0,0,5,50,0,46636,Man,FALSE,Caucasian,12,14,43,FALSE,FALSE,Master's Degree,5,1,10,135,0,1721499,Valdosta,GA,31698,United States,one,12515,Public Institution
position25,4,0,0,3,0,43540,Man,FALSE,Caucasian,13,13,44,FALSE,FALSE,No College Degree,5,1,10,135,0,1721499,Valdosta,GA,31698,United States,one,12515,Public Institution
position20,0,0,2,20,0,36544,Man,FALSE,Caucasian,3,25,65,TRUE,FALSE,Doctoral,5,1,10,135,0,1721499,Valdosta,GA,31698,United States,one,12515,Public Institution
position9,0,0,2,47,0,36544,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,5,1,10,135,0,1721499,Valdosta,GA,31698,United States,one,12515,Public Institution
position22,0,0,0,15,0,26998,Woman,FALSE,Caucasian,1,1,44,FALSE,FALSE,Associate's Degree,5,1,10,135,0,1721499,Valdosta,GA,31698,United States,one,12515,Public Institution
position1,4,0,0,0,0,1.00E+05,Man,FALSE,Caucasian,11,23,44,TRUE,TRUE,Master's Degree,4,1,0,55,1,510000,Topeka,KS,66621,United States,one,7204,Public Institution
position3,0,0,0,55,0,50000,Man,FALSE,Caucasian,10,12,37,TRUE,FALSE,Master's Degree,4,1,0,55,1,510000,Topeka,KS,66621,United States,one,7204,Public Institution
position6,0,0,0,10,1,38000,Man,FALSE,Caucasian,2,2,37,FALSE,FALSE,Bachelor's Degree,4,1,0,55,1,510000,Topeka,KS,66621,United States,one,7204,Public Institution
position7,0,0,0,0,0,42000,Woman,FALSE,Caucasian,2,5,34,FALSE,FALSE,Master's Degree,4,1,0,55,1,510000,Topeka,KS,66621,United States,one,7204,Public Institution
position20,0,0,0,15,0,45000,Man,FALSE,Caucasian,2,8,29,FALSE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position25,0,0,0,0,0,52000,Man,FALSE,Caucasian,4,13,65,FALSE,FALSE,No College Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position10,0,0,0,0,0,33000,Woman,FALSE,Caucasian,3,3,60,FALSE,FALSE,Associate's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position25,0,0,0,0,0,25000,Woman,FALSE,Caucasian,1,1,24,FALSE,FALSE,No College Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position25,7,0,0,12,0,65000,Man,FALSE,Caucasian,3,3,47,FALSE,FALSE,Associate's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position25,0,0,0,0,0,33000,Man,FALSE,Caucasian,3,3,35,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position25,0,0,0,0,0,35000,Man,FALSE,Caucasian,2,2,47,FALSE,FALSE,No College Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position17,0,0,0,23,0,45000,Woman,FALSE,Caucasian,3,5,32,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position20,0,0,1,25,0,45000,Man,FALSE,Caucasian,2,7,31,FALSE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position20,0,0,0,0,0,31000,Woman,FALSE,Caucasian,1,1,30,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position9,0,0,0,0,0,NA,Man,FALSE,Caucasian,1,2,23,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position18,0,0,0,0,0,NA,Man,FALSE,Hispanic,3,3,32,FALSE,FALSE,Doctoral,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position14,0,0,0,0,0,66000,Man,FALSE,Caucasian,1,1,42,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position19,0,0,0,0,0,NA,Woman,FALSE,Caucasian,1,3,22,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position12,0,0,0,0,0,NA,Man,FALSE,Caucasian,2,3,23,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position5,0,0,0,0,0,NA,Woman,FALSE,Caucasian,1,1,22,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position6,0,0,0,0,0,NA,Woman,FALSE,Caucasian,1,3,23,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position15,0,0,0,0,0,NA,Woman,FALSE,Asian American,2,4,24,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position9,0,0,0,0,0,NA,Man,TRUE,African American,1,5,26,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position14,0,0,0,0,0,68000,Man,FALSE,Hispanic,2,2,34,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position11,0,0,0,0,0,NA,Woman,FALSE,African American,2,6,24,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position15,0,0,0,0,0,NA,Man,FALSE,Caucasian,1,1,22,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position6,0,0,0,0,0,NA,Man,FALSE,Hispanic,2,5,27,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position27,0,0,0,0,0,NA,Woman,FALSE,Caucasian,1,3,24,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position4,0,0,0,30,0,46000,Woman,FALSE,Caucasian,1,4,27,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position15,7,9,2,275,0,86000,Man,FALSE,Caucasian,7,17,40,TRUE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position15,2,0,1,60,0,54000,Man,FALSE,Caucasian,2,9,33,FALSE,TRUE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position12,13,0,10,215,0,86000,Woman,FALSE,Caucasian,7,15,39,TRUE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position5,3,5,1,30,0,89000,Woman,FALSE,Caucasian,3,5,37,FALSE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position9,2,1,4,150,0,55000,Man,FALSE,Caucasian,4,13,35,FALSE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position4,1,0,1,75,0,54000,Woman,FALSE,Caucasian,2,13,33,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position6,2,2,3,150,0,56000,Woman,FALSE,Caucasian,4,4,35,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position20,4,0,1,50,0,56000,Man,FALSE,Caucasian,5,9,36,FALSE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position10,0,0,0,0,0,34000,Woman,FALSE,Caucasian,3,3,45,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position25,0,0,0,0,0,28000,Man,FALSE,Caucasian,1,1,23,FALSE,FALSE,No College Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position27,0,0,1,13,0,45000,Woman,FALSE,Caucasian,1,1,27,FALSE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position6,0,0,1,25,0,45000,Man,FALSE,Caucasian,3,3,35,FALSE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position6,0,0,1,53,0,45000,Woman,FALSE,Caucasian,2,8,29,FALSE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position10,0,0,0,0,0,48000,Woman,FALSE,Caucasian,1,27,60,FALSE,FALSE,No College Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position15,0,0,1,40,0,45000,Man,FALSE,Caucasian,1,4,23,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position9,0,0,3,100,0,45000,Man,FALSE,Caucasian,2,5,25,FALSE,FALSE,Bachelor's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position16,0,0,3,80,0,45000,Man,FALSE,Caucasian,1,6,26,FALSE,FALSE,Master's Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position25,0,0,0,0,0,48000,Man,FALSE,Caucasian,3,3,59,FALSE,FALSE,No College Degree,22,13,12,500,1,5400000,Pullman,WA,99164-1830,United States,one,27679,Public Institution
position1,16,24,0,0,0,120000,Man,FALSE,Caucasian,NA,NA,NA,FALSE,FALSE,NA,17,23,0,202,30,4424063,Seattle,WA,98195-4090,United States,one,43485,Public Institution
position10,4,9,0,50,0,96100,Man,FALSE,Caucasian,12,32,62,FALSE,FALSE,Master's Degree,17,23,0,202,30,4424063,Seattle,WA,98195-4090,United States,one,43485,Public Institution
position12,4,1,0,60,0,73300,Woman,FALSE,Caucasian,10,10,40,FALSE,FALSE,Master's Degree,17,23,0,202,30,4424063,Seattle,WA,98195-4090,United States,one,43485,Public Institution
position15,2,15,0,30,0,67600,Man,FALSE,Caucasian,1,20,55,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195-4090,United States,one,43485,Public Institution
position15,2,1,0,20,0,71400,Man,FALSE,Caucasian,35,35,63,FALSE,FALSE,Master's Degree,17,23,0,202,30,4424063,Seattle,WA,98195-4090,United States,one,43485,Public Institution
position20,1,0,0,20,0,60300,Man,FALSE,Caucasian,1,4,35,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195-4090,United States,one,43485,Public Institution
position21,1,1,0,30,0,57700,Woman,FALSE,Caucasian,3,10,34,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195-4090,United States,one,43485,Public Institution
position10,0,2,0,0,0,57000,Woman,FALSE,Caucasian,4,6,30,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195-4090,United States,one,43485,Public Institution
position6,0,0,0,25,10,52000,Woman,FALSE,Caucasian,4,4,33,FALSE,FALSE,Bachelor's Degree,17,23,0,202,30,4424063,Seattle,WA,98195-4090,United States,one,43485,Public Institution
